,index,case,event,journey_id,random_distributed_time,new_trace,last_trace,delay,random_distributed_time_delay,timestamp,time_diff
58,58,11,A,0,1.936368465293448,True,False,0.1,2.036368465293448,2.036368465293448,0.36847767765464345
59,59,11,F,0,0.36847767765464323,False,False,0.0,0.36847767765464323,2.4048461429480916,1.3008560293867761
60,60,11,D,0,1.3008560293867764,False,False,0.0,1.3008560293867764,3.7057021723348678,1.2463673649561091
61,61,11,F,0,1.2463673649561093,False,False,0.0,1.2463673649561093,4.952069537290977,0.4428513393332034
62,62,11,D,0,0.4428513393332033,False,False,0.0,0.4428513393332033,5.39492087662418,0.07989774872700117
63,63,11,B,0,0.0798977487270009,False,False,0.0,0.0798977487270009,5.4748186253511815,0.5121930606314979
64,64,11,E,0,0.5121930606314977,False,False,0.0,0.5121930606314977,5.987011685982679,1.2143587448308573
65,65,11,C,0,1.2143587448308573,False,False,0.0,1.2143587448308573,7.201370430813537,2.1446779019554434
66,66,11,A,0,2.1446779019554425,False,False,0.0,2.1446779019554425,9.34604833276898,1.091922891144323
67,67,11,F,0,1.0919228911443228,False,True,0.0,1.0919228911443228,10.437971223913303,0.24474026207823663
99,99,18,F,0,0.14474026207823637,True,False,0.1,0.24474026207823638,10.68271148599154,1.1853605335693977
100,100,18,D,0,1.1853605335693984,False,False,0.0,1.1853605335693984,11.868072019560937,3.245140523435321
101,101,18,A,0,3.245140523435321,False,False,0.0,3.245140523435321,15.113212542996258,1.9613595053232515
102,102,18,F,0,1.9613595053232526,False,False,0.0,1.9613595053232526,17.07457204831951,2.3356754099011248
103,103,18,D,0,2.3356754099011248,False,False,0.0,2.3356754099011248,19.410247458220635,3.659466080532866
104,104,18,B,0,3.6594660805328663,False,False,0.0,3.6594660805328663,23.0697135387535,2.2675107119819344
105,105,18,C,0,2.267510711981935,False,False,0.0,2.267510711981935,25.337224250735435,2.7943419289651708
106,106,18,E,0,2.794341928965171,False,False,0.0,2.794341928965171,28.131566179700606,0.8320150728714246
107,107,18,A,0,0.8320150728714252,False,False,0.0,0.8320150728714252,28.96358125257203,1.1846188583622315
108,108,18,F,0,1.1846188583622328,False,True,0.0,1.1846188583622328,30.148200110934262,1.5980520595015264
122,122,22,F,0,1.4980520595015279,True,False,0.1,1.598052059501528,31.74625217043579,0.19286559738692688
123,123,22,A,0,0.1928655973869278,False,False,0.0,0.1928655973869278,31.939117767822715,0.7651856030764179
124,124,22,D,0,0.7651856030764203,False,False,0.0,0.7651856030764203,32.70430337089913,0.6378164063513054
125,125,22,F,0,0.6378164063513037,False,False,0.0,0.6378164063513037,33.34211977725044,1.1616142162378367
126,126,22,D,0,1.1616142162378367,False,False,0.0,1.1616142162378367,34.503733993488275,0.6814642149533725
127,127,22,E,0,0.6814642149533755,False,False,0.0,0.6814642149533755,35.18519820844165,1.5928408534765737
128,128,22,A,0,1.5928408534765737,False,False,0.0,1.5928408534765737,36.77803906191822,2.4613545561882404
129,129,22,B,0,2.4613545561882404,False,False,0.0,2.4613545561882404,39.23939361810646,1.10789410719363
130,130,22,C,0,1.1078941071936328,False,False,0.0,1.1078941071936328,40.34728772530009,0.1512517138810665
131,131,22,F,0,0.15125171388106992,False,True,0.0,0.15125171388106992,40.49853943918116,0.2760283639602079
138,138,25,D,0,0.17602836396020788,True,False,0.1,0.2760283639602079,40.774567803141366,1.3169371326223995
139,139,25,E,0,1.3169371326224026,False,False,0.0,1.3169371326224026,42.091504935763766,0.5901245377120432
140,140,25,A,0,0.5901245377120422,False,False,0.0,0.5901245377120422,42.68162947347581,0.22885900531024816
141,141,25,D,0,0.228859005310248,False,False,0.0,0.228859005310248,42.91048847878606,3.304507949495388
142,142,25,B,0,3.3045079494953864,False,True,0.0,3.3045079494953864,46.214996428281445,2.007860696859886
216,216,42,B,0,1.907860696859888,True,False,0.1,2.007860696859888,48.22285712514133,2.335773810020889
217,217,42,D,0,2.335773810020886,False,False,0.0,2.335773810020886,50.55863093516222,0.30465327421047306
218,218,42,B,0,0.3046532742104706,False,True,0.0,0.3046532742104706,50.863284209372694,0.21177506713264194
301,301,55,A,0,0.11177506713264501,True,False,0.1,0.21177506713264502,51.075059276505336,1.9078684952741227
302,302,55,F,0,1.9078684952741236,False,False,0.0,1.9078684952741236,52.98292777177946,0.7946989960658399
303,303,55,F,0,0.7946989960658389,False,False,0.0,0.7946989960658389,53.7776267678453,0.4519496941447514
304,304,55,D,0,0.45194969414474984,False,False,0.0,0.45194969414474984,54.22957646199005,0.10639454226443945
305,305,55,D,0,0.10639454226443802,False,False,0.0,0.10639454226443802,54.33597100425449,0.5226319928755316
306,306,55,E,0,0.5226319928755346,False,False,0.0,0.5226319928755346,54.85860299713002,1.03630578462419
307,307,55,A,0,1.0363057846241872,False,False,0.0,1.0363057846241872,55.89490878175421,2.71866835809157
308,308,55,B,0,2.718668358091572,False,False,0.0,2.718668358091572,58.61357713984578,0.7433682934787669
309,309,55,C,0,0.7433682934787696,False,False,0.0,0.7433682934787696,59.35694543332455,0.01103992655128394
310,310,55,F,0,0.011039926551286059,False,True,0.0,0.011039926551286059,59.36798535987583,0.5318910721009971
319,319,58,D,0,0.43189107210099464,True,False,0.1,0.5318910721009946,59.89987643197683,0.2930020260572803
320,320,58,E,0,0.2930020260572769,False,False,0.0,0.2930020260572769,60.19287845803411,0.679503413179745
321,321,58,A,0,0.6795034131797428,False,False,0.0,0.6795034131797428,60.872381871213854,2.0570335265878725
322,322,58,D,0,2.057033526587874,False,False,0.0,2.057033526587874,62.929415397801726,1.020452553771868
323,323,58,B,0,1.0204525537718674,False,True,0.0,1.0204525537718674,63.949867951573594,1.3141868750794998
341,341,63,B,0,1.2141868750795028,True,False,0.1,1.314186875079503,65.2640548266531,0.49923892323461416
342,342,63,D,0,0.4992389232346141,False,False,0.0,0.4992389232346141,65.76329374988771,0.19787304772647474
343,343,63,B,0,0.197873047726479,False,True,0.0,0.197873047726479,65.96116679761418,1.0147560062501952
396,396,72,A,0,0.9147560062501998,True,False,0.1,1.0147560062502,66.97592280386438,0.1535191554329316
397,397,72,F,0,0.15351915543292716,False,False,0.0,0.15351915543292716,67.12944195929731,0.1156722588854393
398,398,72,F,0,0.11567225888544551,False,False,0.0,0.11567225888544551,67.24511421818275,1.3066409513866262
399,399,72,D,0,1.306640951386627,False,False,0.0,1.306640951386627,68.55175516956938,0.13042174818384922
400,400,72,D,0,0.13042174818384467,False,False,0.0,0.13042174818384467,68.68217691775322,2.9832700753509585
401,401,72,B,0,2.9832700753509536,False,False,0.0,2.9832700753509536,71.66544699310418,1.5694661182645433
402,402,72,E,0,1.5694661182645455,False,False,0.0,1.5694661182645455,73.23491311136873,0.4643121066135478
403,403,72,C,0,0.46431210661355277,False,False,0.0,0.46431210661355277,73.69922521798227,2.026202149907931
404,404,72,A,0,2.026202149907937,False,False,0.0,2.026202149907937,75.7254273678902,0.19598285373481872
405,405,72,F,0,0.1959828537348161,False,True,0.0,0.1959828537348161,75.92141022162502,1.4235152368486297
466,466,82,B,0,1.3235152368486258,True,False,0.1,1.423515236848626,77.34492545847365,0.543992318486076
467,467,82,D,0,0.5439923184860818,False,False,0.0,0.5439923184860818,77.88891777695973,1.5217180211591312
468,468,82,B,0,1.5217180211591286,False,True,0.0,1.5217180211591286,79.41063579811886,1.3763051708195775
474,474,84,D,0,1.2763051708195758,True,False,0.1,1.376305170819576,80.78694096893844,2.3709278121187083
475,475,84,C,0,2.370927812118714,False,False,0.0,2.370927812118714,83.15786878105715,0.2948020815294967
476,476,84,A,0,0.294802081529491,False,False,0.0,0.294802081529491,83.45267086258664,0.17701288270266957
477,477,84,F,0,0.17701288270266752,False,True,0.0,0.17701288270266752,83.62968374528931,2.7455261022755195
547,547,95,B,0,2.6455261022755168,True,False,0.1,2.745526102275517,86.37520984756483,1.111703019982329
548,548,95,D,0,1.1117030199823326,False,False,0.0,1.1117030199823326,87.48691286754716,0.3897769294772644
549,549,95,B,0,0.38977692947726317,False,True,0.0,0.38977692947726317,87.87668979702443,2.595526334301624
563,563,98,D,0,2.495526334301625,True,False,0.1,2.595526334301625,90.47221613132605,0.7607678884235014
564,564,98,A,0,0.7607678884234946,False,False,0.0,0.7607678884234946,91.23298401974955,0.39635884641724317
565,565,98,F,0,0.39635884641724173,False,False,0.0,0.39635884641724173,91.6293428661668,0.16210970872757002
566,566,98,A,0,0.1621097087275725,False,False,0.0,0.1621097087275725,91.79145257489436,0.899892335569163
567,567,98,F,0,0.8998923355691574,False,False,0.0,0.8998923355691574,92.69134491046353,1.1955161863461683
568,568,98,A,0,1.1955161863461723,False,False,0.0,1.1955161863461723,93.8868610968097,1.5187054854250874
569,569,98,F,0,1.5187054854250936,False,True,0.0,1.5187054854250936,95.40556658223478,0.30627946939237916
674,674,115,D,0,0.20627946939237662,True,False,0.1,0.3062794693923766,95.71184605162716,0.56667122030467
675,675,115,E,0,0.566671220304671,False,False,0.0,0.566671220304671,96.27851727193183,0.03328840499877117
676,676,115,A,0,0.03328840499877691,False,False,0.0,0.03328840499877691,96.3118056769306,0.9645817363248597
677,677,115,D,0,0.9645817363248588,False,False,0.0,0.9645817363248588,97.27638741325546,0.1385733801786273
678,678,115,B,0,0.13857338017862703,False,True,0.0,0.13857338017862703,97.41496079343409,0.22097342728390856
679,679,116,D,0,0.12097342728391226,True,False,0.1,0.22097342728391228,97.635934220718,1.0822948450205985
680,680,116,E,0,1.0822948450206047,False,False,0.0,1.0822948450206047,98.7182290657386,1.1163431403858368
681,681,116,A,0,1.1163431403858304,False,False,0.0,1.1163431403858304,99.83457220612443,0.4208236823207159
682,682,116,D,0,0.420823682320709,False,False,0.0,0.420823682320709,100.25539588844515,0.2668566641480794
683,683,116,B,0,0.26685666414807646,False,True,0.0,0.26685666414807646,100.52225255259323,3.029024905101835
843,843,142,D,0,2.9290249051018407,True,False,0.1,3.0290249051018407,103.55127745769506,1.1370524330877743
844,844,142,E,0,1.1370524330877712,False,False,0.0,1.1370524330877712,104.68832989078284,0.14519621500542712
845,845,142,A,0,0.14519621500543414,False,False,0.0,0.14519621500543414,104.83352610578827,0.12858431124395509
846,846,142,D,0,0.1285843112439526,False,False,0.0,0.1285843112439526,104.96211041703222,1.4063634131652094
847,847,142,B,0,1.4063634131652074,False,True,0.0,1.4063634131652074,106.36847383019743,0.6801644699065434
863,863,145,B,0,0.5801644699065406,True,False,0.1,0.6801644699065406,107.04863830010397,0.9534184700838608
864,864,145,D,0,0.953418470083864,False,False,0.0,0.953418470083864,108.00205677018783,0.3554267842879568
865,865,145,B,0,0.3554267842879595,False,True,0.0,0.3554267842879595,108.35748355447579,1.4740329355843045
869,869,147,B,0,1.374032935584298,True,False,0.1,1.474032935584298,109.8315164900601,1.4493969099417825
870,870,147,D,0,1.4493969099417843,False,False,0.0,1.4493969099417843,111.28091340000188,0.8784701879613408
871,871,147,B,0,0.8784701879613425,False,True,0.0,0.8784701879613425,112.15938358796322,0.8834193382832609
901,901,153,A,0,0.7834193382832634,True,False,0.1,0.8834193382832634,113.04280292624648,1.308977216216519
902,902,153,F,0,1.3089772162165252,False,False,0.0,1.3089772162165252,114.351780142463,0.551445175125238
903,903,153,F,0,0.5514451751252311,False,False,0.0,0.5514451751252311,114.90322531758824,2.3305629188635493
904,904,153,D,0,2.330562918863556,False,False,0.0,2.330562918863556,117.23378823645179,0.5817450326409812
905,905,153,D,0,0.5817450326409798,False,False,0.0,0.5817450326409798,117.81553326909277,0.3359145263015506
906,906,153,B,0,0.3359145263015479,False,False,0.0,0.3359145263015479,118.15144779539432,0.331530152377411
907,907,153,E,0,0.33153015237741723,False,False,0.0,0.33153015237741723,118.48297794777173,0.25880640044003655
908,908,153,A,0,0.2588064004400419,False,False,0.0,0.2588064004400419,118.74178434821177,0.8601808051040365
909,909,153,C,0,0.8601808051040314,False,False,0.0,0.8601808051040314,119.6019651533158,0.931541474420996
910,910,153,F,0,0.9315414744209904,False,True,0.0,0.9315414744209904,120.5335066277368,0.6516980633524128
1089,1089,181,D,0,0.5516980633524199,True,False,0.1,0.6516980633524199,121.18520469108921,0.7300595680275848
